-3,820000;1,391359
-3,810000;2,404824
-3,800000;4,109990
-2,540000;4,417983
-2,530000;3,017205
-2,520000;2,047106
-2,510000;1,378377
-2,500000;0,919934
-2,490000;0,607701
-2,480000;0,396682
-2,470000;0,255357
-2,460000;0,161716
-2,450000;0,100452
-2,440000;0,060971
-2,430000;0,035985
-2,420000;0,020519
-2,410000;0,011203
-2,400000;0,005782
-2,390000;0,002768
-2,380000;0,001191
-2,370000;0,000436
-2,360000;0,000121
-2,350000;0,000019
-2,340000;0,000000
-2,330000;-0,000001
-2,320000;-0,000016
-2,310000;-0,000052
-2,300000;-0,000108
-2,290000;-0,000176
-2,280000;-0,000249
-2,270000;-0,000320
-2,260000;-0,000381
-2,250000;-0,000431
-2,240000;-0,000466
-2,230000;-0,000487
-2,220000;-0,000494
-2,210000;-0,000489
-2,200000;-0,000473
-2,190000;-0,000448
-2,180000;-0,000418
-2,170000;-0,000383
-2,160000;-0,000347
-2,150000;-0,000309
-2,140000;-0,000272
-2,130000;-0,000237
-2,120000;-0,000204
-2,110000;-0,000174
-2,100000;-0,000146
-2,090000;-0,000122
-2,080000;-0,000101
-2,070000;-0,000082
-2,060000;-0,000067
-2,050000;-0,000053
-2,040000;-0,000042
-2,030000;-0,000033
-2,020000;-0,000026
-2,010000;-0,000020
-2,000000;-0,000015
-1,990000;-0,000012
-1,980000;-0,000009
-1,970000;-0,000006
-1,960000;-0,000005
-1,950000;-0,000003
-1,940000;-0,000002
-1,930000;-0,000002
-1,920000;-0,000001
-1,910000;-0,000001
-1,900000;-0,000001
-1,890000;-0,000000
-1,880000;-0,000000
-1,870000;-0,000000
-1,860000;-0,000000
-1,850000;-0,000000
-1,840000;-0,000000
-1,830000;-0,000000
-1,820000;-0,000000
-1,810000;-0,000000
-1,800000;-0,000000
-1,790000;-0,000000
-1,780000;-0,000000
-1,770000;-0,000000
-1,760000;-0,000000
-1,750000;-0,000000
-1,740000;-0,000000
-1,730000;-0,000000
-1,720000;-0,000000
-1,710000;-0,000000
-1,700000;-0,000000
-1,690000;-0,000000
-1,680000;-0,000000
-1,670000;-0,000000
-1,660000;-0,000000
-1,650000;-0,000000
-1,640000;-0,000000
-1,630000;-0,000000
-1,620000;-0,000000
-1,610000;-0,000000
-1,600000;-0,000000
-1,590000;-0,000000
-1,580000;-0,000000
-1,570000;0,000000
-1,560000;0,000000
-1,550000;0,000000
-1,540000;0,000000
-1,530000;0,000000
-1,520000;0,000000
-1,510000;0,000000
-1,500000;0,000000
-1,490000;0,000000
-1,480000;0,000000
-1,470000;0,000000
-1,460000;0,000000
-1,450000;0,000000
-1,440000;0,000000
-1,430000;0,000000
-1,420000;0,000000
-1,410000;0,000000
-1,400000;0,000000
-1,390000;0,000000
-1,380000;0,000000
-1,370000;0,000000
-1,360000;0,000000
-1,350000;0,000000
-1,340000;0,000000
-1,330000;0,000000
-1,320000;0,000000
-1,310000;0,000000
-1,300000;0,000000
-1,290000;0,000000
-1,280000;0,000000
-1,270000;0,000000
-1,260000;0,000000
-1,250000;0,000000
-1,240000;0,000000
-1,230000;0,000001
-1,220000;0,000001
-1,210000;0,000001
-1,200000;0,000002
-1,190000;0,000003
-1,180000;0,000004
-1,170000;0,000006
-1,160000;0,000008
-1,150000;0,000012
-1,140000;0,000016
-1,130000;0,000022
-1,120000;0,000031
-1,110000;0,000042
-1,100000;0,000057
-1,090000;0,000078
-1,080000;0,000106
-1,070000;0,000143
-1,060000;0,000192
-1,050000;0,000258
-1,040000;0,000346
-1,030000;0,000464
-1,020000;0,000620
-1,010000;0,000829
-1,000000;0,001107
-0,990000;0,001476
-0,980000;0,001969
-0,970000;0,002626
-0,960000;0,003503
-0,950000;0,004674
-0,940000;0,006240
-0,930000;0,008338
-0,920000;0,011153
-0,910000;0,014938
-0,900000;0,020039
-0,890000;0,026927
-0,880000;0,036256
-0,870000;0,048929
-0,860000;0,066200
-0,850000;0,089819
-0,840000;0,122245
-0,830000;0,166946
-0,820000;0,228850
-0,810000;0,314999
-0,800000;0,435529
-0,790000;0,605146
-0,780000;0,845359
-0,770000;1,187916
-0,760000;1,680151
-0,750000;2,393413
-0,740000;3,436570
-0,730000;4,978021
